item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM013554,ORD000719,PROD00192,3,54541,10
ITEM013555,ORD003124,PROD00196,1,48316,15
ITEM013556,ORD004557,PROD00132,4,1131,10
ITEM013557,ORD004660,PROD00041,1,38223,10
ITEM013558,ORD004128,PROD00022,3,14137,20
ITEM013559,ORD004190,PROD00064,3,34806,25
ITEM013560,ORD004007,PROD00015,2,10475,10
ITEM013561,ORD003373,PROD00139,2,7557,0
ITEM013562,ORD000355,PROD00042,4,26670,25
ITEM013563,ORD001491,PROD00135,5,40228,25
ITEM013564,ORD004145,PROD00156,1,17162,20
ITEM013565,ORD004829,PROD00170,4,23228,15
ITEM013566,ORD003951,PROD00142,1,54473,25
ITEM013567,ORD002115,PROD00173,1,50461,10
ITEM013568,ORD003146,PROD00206,5,46088,5
ITEM013569,ORD000565,PROD00081,1,48821,30
ITEM013570,ORD001824,PROD00243,2,36850,5
ITEM013571,ORD002504,PROD00073,4,25768,30
ITEM013572,ORD003821,PROD00180,5,13192,10
ITEM013573,ORD001907,PROD00076,3,15288,0
ITEM013574,ORD004484,PROD00192,2,28494,15
ITEM013575,ORD003242,PROD00112,3,53533,10
ITEM013576,ORD002696,PROD00239,1,7438,30
ITEM013577,ORD000632,PROD00229,3,26445,20
ITEM013578,ORD003137,PROD00079,4,519,20
ITEM013579,ORD004190,PROD00127,1,24552,15
ITEM013580,ORD000624,PROD00121,-4,27662,0
ITEM013581,ORD003121,PROD00219,5,10626,25
ITEM013582,ORD002329,PROD00192,1,57047,30
ITEM013583,ORD003707,PROD00075,4,15210,0
ITEM013584,ORD001225,PROD00117,5,47447,0
ITEM013585,ORD001097,PROD00242,5,32938,25
ITEM013586,ORD000917,PROD00211,4,13558,0
ITEM013587,ORD003501,PROD00160,5,59129,20
ITEM013588,ORD003056,PROD00204,5,20274,15
ITEM013589,ORD002394,PROD00224,2,7226,15
ITEM013590,ORD002575,PROD00143,3,43055,15
ITEM013591,ORD004474,PROD00138,5,59985,25
ITEM013592,ORD004531,PROD00109,3,13101,30
ITEM013593,ORD002485,PROD00216,5,19688,30
ITEM013594,ORD000185,PROD00171,2,45428,20
ITEM013595,ORD002242,PROD00028,4,58151,20
ITEM013596,ORD004715,PROD00091,3,24801,15
ITEM013597,ORD003724,PROD00051,3,48566,30
ITEM013598,ORD002805,PROD00163,5,56967,0
ITEM013599,ORD004736,PROD00241,4,47294,15
ITEM013600,ORD001074,PROD00136,-5,31024,25
ITEM013601,ORD000688,PROD00049,1,22829,15
ITEM013602,ORD001857,PROD00220,1,8499,30
ITEM013603,ORD003299,PROD00056,2,51627,15
ITEM013604,ORD003231,PROD00183,5,58959,0
ITEM013605,ORD004934,PROD00128,5,18916,30
ITEM013606,ORD004734,PROD00116,2,50842,30
ITEM013607,ORD003141,PROD00094,4,34603,15
ITEM013608,ORD002421,PROD00220,5,59771,15
ITEM013609,ORD000657,PROD00173,4,7467,20
ITEM013610,ORD002181,PROD00010,4,23656,5
ITEM013611,ORD004705,PROD00232,5,28628,0
ITEM013612,ORD002820,PROD00030,5,29213,30
ITEM013613,ORD002590,PROD00108,1,52951,15
ITEM013614,ORD002320,PROD00211,2,54154,30
ITEM013615,ORD000409,PROD00040,3,4130,15
ITEM013616,ORD000830,PROD00227,1,2583,20
ITEM013617,ORD001496,PROD00111,4,53609,30
ITEM013618,ORD003439,PROD00237,5,27518,20
ITEM013619,ORD003727,PROD00202,4,10953,30
ITEM013620,ORD001958,PROD00055,5,45960,30
ITEM013621,ORD001457,PROD00098,2,53360,30
ITEM013622,ORD000534,PROD00145,2,32552,5
ITEM013623,ORD001429,PROD00078,4,52510,20
ITEM013624,ORD004098,PROD00243,2,27852,20
ITEM013625,ORD000379,PROD00012,1,49738,5
ITEM013626,ORD003677,PROD00041,4,31280,20
ITEM013627,ORD003035,PROD00248,4,30359,0
ITEM013628,ORD002472,PROD00186,4,38630,0
ITEM013629,ORD000598,PROD00041,4,53106,0
ITEM013630,ORD001732,PROD00244,5,54472,20
ITEM013631,ORD002094,PROD00176,5,49335,30
ITEM013632,ORD003129,PROD00071,3,19480,0
ITEM013633,ORD000881,PROD00090,4,2086,15
ITEM013634,ORD003223,PROD00089,1,375,15
ITEM013635,ORD001641,PROD00013,2,36256,10
ITEM013636,ORD003068,PROD00121,1,17362,10
ITEM013637,ORD004375,PROD00221,5,58238,15
ITEM013638,ORD001230,PROD00039,3,40837,5
ITEM013639,ORD000429,PROD00005,2,57035,25
ITEM013640,ORD003919,PROD00166,4,52360,10
ITEM013641,ORD000945,PROD00077,4,20340,25
ITEM013642,ORD000461,PROD00022,3,9181,25
ITEM013643,ORD001728,PROD00236,5,43441,0
ITEM013644,ORD003102,PROD00188,3,9732,0
ITEM013645,ORD001418,PROD00018,5,30919,30
ITEM013646,ORD003515,PROD00107,4,2098,10
ITEM013647,ORD000226,PROD00246,5,31272,25
ITEM013648,ORD004006,PROD00157,5,8220,30
ITEM013649,ORD000661,PROD00245,4,9583,0
ITEM013650,ORD001203,PROD00061,4,31980,0
ITEM013651,ORD002810,PROD00130,1,17681,15
ITEM013652,ORD002989,PROD00155,2,58124,15
ITEM013653,ORD000787,PROD00105,-5,35648,0
ITEM013654,ORD000834,PROD00213,4,23759,20
ITEM013655,ORD003340,PROD00180,2,27951,30
ITEM013656,ORD001255,PROD00246,2,11250,30
ITEM013657,ORD000516,PROD00176,1,35897,15
ITEM013658,ORD001947,PROD00220,1,9434,0
ITEM013659,ORD002978,PROD00007,1,46771,25
ITEM013660,ORD001936,PROD00155,5,25266,30
ITEM013661,ORD004511,PROD00050,5,17354,15
ITEM013662,ORD000589,PROD00178,3,35012,20
ITEM013663,ORD004576,PROD00038,3,26286,0
ITEM013664,ORD002474,PROD00004,3,45929,15
ITEM013665,ORD002479,PROD00237,4,37420,25
ITEM013666,ORD002336,PROD00205,2,20665,10
ITEM013667,ORD003023,PROD00097,1,44250,15
ITEM013668,ORD000732,PROD00213,4,55860,15
ITEM013669,ORD000718,PROD00057,5,26411,5
ITEM013670,ORD001480,PROD00159,2,15755,20
ITEM013671,ORD004811,PROD00124,3,948,0
ITEM013672,ORD001592,PROD00035,4,5681,0
ITEM013673,ORD004115,PROD00181,1,25994,10
ITEM013674,ORD001230,PROD00097,1,36752,15
ITEM013675,ORD002720,PROD00169,4,44776,0
ITEM013676,ORD001839,PROD00217,1,48101,0
ITEM013677,ORD000507,PROD00155,5,35372,5
ITEM013678,ORD004183,PROD00023,1,18033,10
ITEM013679,ORD001529,PROD00154,4,43907,15
ITEM013680,ORD000081,PROD00070,1,39670,5
ITEM013681,ORD000718,PROD00246,2,51391,0
ITEM013682,ORD000504,PROD00198,-5,24262,20
ITEM013683,ORD001862,PROD00029,3,10790,15
ITEM013684,ORD003593,PROD00225,1,50433,20
ITEM013685,ORD003368,PROD00126,4,23308,30
ITEM013686,ORD000881,PROD00041,2,12474,10
ITEM013687,ORD000194,PROD00180,5,25831,10
ITEM013688,ORD002558,PROD00032,2,55760,20
ITEM013689,ORD004645,PROD00091,1,6587,25
ITEM013690,ORD001530,PROD00041,5,39912,25
ITEM013691,ORD001460,PROD00177,2,17640,20
ITEM013692,ORD002160,PROD00008,-3,16998,30
ITEM013693,ORD002832,PROD00147,4,28619,0
ITEM013694,ORD001100,PROD00014,2,45744,5
ITEM013695,ORD003154,PROD00180,5,32457,30
ITEM013696,ORD003168,PROD00017,3,53985,20
ITEM013697,ORD004595,PROD00044,5,12628,25
ITEM013698,ORD004817,PROD00031,3,52967,10
ITEM013699,ORD000610,PROD00204,3,14677,5
ITEM013700,ORD001397,PROD00072,1,46722,15
ITEM013701,ORD000497,PROD00200,3,25036,25
ITEM013702,ORD001433,PROD00015,3,5350,20
ITEM013703,ORD004526,PROD00106,5,42142,0
ITEM013704,ORD004206,PROD00001,1,53240,15
ITEM013705,ORD001637,PROD00088,5,32702,0
ITEM013706,ORD002515,PROD00114,2,34265,25
ITEM013707,ORD001270,PROD00232,2,10101,10
ITEM013708,ORD002933,PROD00119,-1,58541,25
ITEM013709,ORD003530,PROD00094,1,49242,5
ITEM013710,ORD004756,PROD00048,5,50528,10
ITEM013711,ORD004035,PROD00187,3,31637,0
ITEM013712,ORD004713,PROD00041,2,52039,15
ITEM013713,ORD002145,PROD00182,5,420,25
ITEM013714,ORD004408,PROD00194,4,49182,20
ITEM013715,ORD000570,PROD00187,1,59066,30
ITEM013716,ORD001868,PROD00123,-4,9697,0
ITEM013717,ORD003532,PROD00186,1,12166,25
ITEM013718,ORD000757,PROD00099,1,25394,15
ITEM013719,ORD004076,PROD00014,4,12154,30
ITEM013720,ORD002396,PROD00021,2,9799,25
ITEM013721,ORD003423,PROD00042,1,51795,5
ITEM013722,ORD001692,PROD00004,1,1384,20
ITEM013723,ORD001529,PROD00005,5,13833,30
ITEM013724,ORD001855,PROD00164,5,5979,10
ITEM013725,ORD001948,PROD00138,1,55168,20
ITEM013726,ORD002700,PROD00206,3,55563,0
ITEM013727,ORD000562,PROD00181,2,6223,25
ITEM013728,ORD001883,PROD00014,5,39234,5
ITEM013729,ORD000653,PROD00059,4,54173,5
ITEM013730,ORD004652,PROD00139,5,30620,5
ITEM013731,ORD001472,PROD00136,5,31224,30
ITEM013732,ORD001724,PROD00235,4,30532,0
ITEM013733,ORD001904,PROD00130,1,20134,5
ITEM013734,ORD004132,PROD00230,4,44247,15
ITEM013735,ORD000057,PROD00004,1,48900,20
ITEM013736,ORD003760,PROD00158,4,53606,25
ITEM013737,ORD003774,PROD00225,4,18762,5
ITEM013738,ORD004967,PROD00227,4,48608,0
ITEM013739,ORD003017,PROD00039,4,35025,30
ITEM013740,ORD004809,PROD00159,3,16412,30
ITEM013741,ORD002644,PROD00219,1,12635,20
ITEM013742,ORD001004,PROD00221,3,4763,5
ITEM013743,ORD002140,PROD00065,4,41397,25
ITEM013744,ORD002746,PROD00208,5,44381,25
ITEM013745,ORD002938,PROD00065,1,52410,20
ITEM013746,ORD001827,PROD00053,3,11470,25
ITEM013747,ORD001436,PROD00096,3,17045,0
ITEM013748,ORD002971,PROD00203,5,43067,20
ITEM013749,ORD004306,PROD00135,-3,4465,0
ITEM013750,ORD000848,PROD00114,5,10276,25
ITEM013751,ORD003712,PROD00071,1,391,20
ITEM013752,ORD000657,PROD00087,5,21605,5
ITEM013753,ORD004878,PROD00111,5,55030,25
ITEM013754,ORD003252,PROD00179,3,44485,30
ITEM013755,ORD003675,PROD00175,1,36942,25
ITEM013756,ORD002775,PROD00065,2,54327,30
ITEM013757,ORD004084,PROD00085,4,56932,15
ITEM013758,ORD004482,PROD00031,2,33816,30
ITEM013759,ORD004399,PROD00058,4,52328,15
ITEM013760,ORD002256,PROD00121,3,12743,5
ITEM013761,ORD000918,PROD00003,5,5522,30
ITEM013762,ORD001239,PROD00030,1,52276,15
ITEM013763,ORD003935,PROD00066,5,34392,20
ITEM013764,ORD001651,PROD00024,3,27917,20
ITEM013765,ORD000728,PROD00207,4,36986,25
ITEM013766,ORD000601,PROD00100,3,44725,25
ITEM013767,ORD000155,PROD00127,3,40662,0
ITEM013768,ORD002279,PROD00088,1,41739,10
ITEM013769,ORD003087,PROD00074,1,39574,25
ITEM013770,ORD001956,PROD00192,5,57471,5
ITEM013771,ORD003488,PROD00017,1,25229,25
ITEM013772,ORD003923,PROD00168,5,1196,0
ITEM013773,ORD002404,PROD00042,3,51533,20
ITEM013774,ORD003352,PROD00216,3,10878,10
ITEM013775,ORD001786,PROD00016,4,8121,20
ITEM013776,ORD002429,PROD00212,4,47144,25
ITEM013777,ORD004752,PROD00007,4,13326,25
ITEM013778,ORD001578,PROD00088,5,31711,10
ITEM013779,ORD004588,PROD00053,5,43155,20
ITEM013780,ORD001708,PROD00085,2,47871,10
ITEM013781,ORD002960,PROD00235,5,59168,25
ITEM013782,ORD001855,PROD00018,1,15748,5
ITEM013783,ORD003054,PROD00233,4,48981,20
ITEM013784,ORD002005,PROD00047,3,13169,5
ITEM013785,ORD001798,PROD00090,3,27516,20
ITEM013786,ORD004066,PROD00142,3,8380,15
ITEM013787,ORD004070,PROD00208,5,52207,5
ITEM013788,ORD001294,PROD00195,4,31882,30
ITEM013789,ORD004610,PROD00128,1,20486,5
ITEM013790,ORD004496,PROD00174,1,33201,20
ITEM013791,ORD000911,PROD00189,3,9587,15
ITEM013792,ORD003486,PROD00081,4,47771,20
ITEM013793,ORD002945,PROD00188,4,18771,10
ITEM013794,ORD001330,PROD00134,2,52055,20
ITEM013795,ORD001665,PROD00242,-3,1512,30
ITEM013796,ORD004898,PROD00103,3,32212,15
ITEM013797,ORD002183,PROD00239,3,48873,10
ITEM013798,ORD003220,PROD00133,3,329,15
ITEM013799,ORD002457,PROD00039,5,39071,25
ITEM013800,ORD004221,PROD00049,3,14506,5
ITEM013801,ORD000045,PROD00223,4,38433,5
ITEM013802,ORD000804,PROD00166,5,2272,0
ITEM013803,ORD000929,PROD00167,5,32370,5
ITEM013804,ORD001550,PROD00187,2,37506,20
ITEM013805,ORD000240,PROD00208,1,11075,0
ITEM013806,ORD002798,PROD00115,3,28352,25
ITEM013807,ORD004399,PROD00110,2,43920,5
ITEM013808,ORD000391,PROD00020,1,27038,25
ITEM013809,ORD000573,PROD00149,5,54135,15
ITEM013810,ORD001999,PROD00242,1,58250,30
ITEM013811,ORD000486,PROD00177,4,44681,10
ITEM013812,ORD004432,PROD00009,4,39138,10
ITEM013813,ORD004195,PROD00210,3,49130,0
ITEM013814,ORD004047,PROD00233,3,3341,10
ITEM013815,ORD000294,PROD00061,4,16114,10
ITEM013816,ORD004333,PROD00078,1,33893,30
ITEM013817,ORD002403,PROD00017,5,30445,30
ITEM013818,ORD001352,PROD00135,4,14960,5
ITEM013819,ORD001832,PROD00211,3,23540,15
ITEM013820,ORD000041,PROD00245,2,27981,15
ITEM013821,ORD001203,PROD00224,2,14918,10
ITEM013822,ORD004701,PROD00169,1,32925,25
ITEM013823,ORD000965,PROD00219,2,58626,0
ITEM013824,ORD004702,PROD00018,5,11724,20
ITEM013825,ORD002643,PROD00019,2,2092,30
ITEM013826,ORD000704,PROD00157,1,10460,15
ITEM013827,ORD004268,PROD00023,1,23344,25
ITEM013828,ORD004710,PROD00108,3,30430,30
ITEM013829,ORD003089,PROD00036,1,46710,10
ITEM013830,ORD000289,PROD00152,2,59448,5
ITEM013831,ORD003690,PROD00104,3,30361,20
ITEM013832,ORD002179,PROD00051,5,34815,10
ITEM013833,ORD003158,PROD00205,-3,52145,25
ITEM013834,ORD001275,PROD00157,3,21589,20
ITEM013835,ORD001686,PROD00248,3,17253,15
ITEM013836,ORD001800,PROD00240,4,13915,5
ITEM013837,ORD000057,PROD00070,1,3041,5
ITEM013838,ORD003318,PROD00208,4,6794,15
ITEM013839,ORD001447,PROD00094,2,15738,10
ITEM013840,ORD000383,PROD00031,2,49116,25
ITEM013841,ORD000731,PROD00152,2,41811,20
ITEM013842,ORD000032,PROD00028,3,1082,30
ITEM013843,ORD002818,PROD00035,1,9216,20
ITEM013844,ORD004118,PROD00027,1,32288,25
ITEM013845,ORD002393,PROD00026,5,32743,25
ITEM013846,ORD003409,PROD00212,3,25624,10
ITEM013847,ORD003692,PROD00012,4,42985,5
ITEM013848,ORD002136,PROD00197,4,2739,25
ITEM013849,ORD003890,PROD00050,2,42258,25
ITEM013850,ORD000665,PROD00066,4,46428,10
ITEM013851,ORD002632,PROD00090,2,24793,5
ITEM013852,ORD001355,PROD00033,3,28350,25
ITEM013853,ORD002462,PROD00118,2,44932,20
ITEM013854,ORD000462,PROD00157,4,25662,0
ITEM013855,ORD004729,PROD00001,4,20411,30
ITEM013856,ORD001263,PROD00098,5,6278,25
ITEM013857,ORD003060,PROD00143,1,40046,5
ITEM013858,ORD002438,PROD00025,1,24469,0
ITEM013859,ORD003038,PROD00160,5,51826,30
ITEM013860,ORD002547,PROD00245,3,4017,0
ITEM013861,ORD003291,PROD00086,5,39977,30
ITEM013862,ORD002049,PROD00099,4,810,20
ITEM013863,ORD002230,PROD00153,5,24479,10
ITEM013864,ORD004638,PROD00212,3,59678,15
ITEM013865,ORD003020,PROD00110,4,30602,10
ITEM013866,ORD002390,PROD00005,1,10814,5
ITEM013867,ORD002686,PROD00035,1,5667,30
ITEM013868,ORD002407,PROD00007,2,40432,0
ITEM013869,ORD003955,PROD00111,1,23716,0
ITEM013870,ORD002215,PROD00044,2,39200,25
ITEM013871,ORD000895,PROD00118,1,6738,5
ITEM013872,ORD000346,PROD00152,2,51222,5
ITEM013873,ORD001426,PROD00048,3,14880,10
ITEM013874,ORD002434,PROD00248,1,34235,5
ITEM013875,ORD004486,PROD00168,1,44419,20
ITEM013876,ORD004195,PROD00122,3,30657,15
ITEM013877,ORD001962,PROD00246,-2,19227,0
ITEM013878,ORD000324,PROD00184,4,10068,5
ITEM013879,ORD004039,PROD00026,4,15104,10
ITEM013880,ORD000563,PROD00129,2,25871,25
ITEM013881,ORD004734,PROD00128,4,30862,10
ITEM013882,ORD004853,PROD00093,5,59930,30
ITEM013883,ORD002978,PROD00233,2,49063,30
ITEM013884,ORD002612,PROD00223,2,21332,20
ITEM013885,ORD002652,PROD00163,2,53297,10
ITEM013886,ORD000983,PROD00081,5,37690,10
ITEM013887,ORD002033,PROD00108,3,7205,10
ITEM013888,ORD004486,PROD00127,1,19235,5
ITEM013889,ORD001928,PROD00001,2,58620,10
ITEM013890,ORD004575,PROD00194,5,33897,10
ITEM013891,ORD003492,PROD00218,4,48181,0
ITEM013892,ORD002445,PROD00077,3,42920,0
ITEM013893,ORD000409,PROD00146,2,24075,25
ITEM013894,ORD002034,PROD00200,4,38244,5
ITEM013895,ORD003980,PROD00147,4,22055,25
ITEM013896,ORD002913,PROD00246,1,6913,10
ITEM013897,ORD000009,PROD00223,1,34980,20
ITEM013898,ORD002784,PROD00134,4,13543,20
ITEM013899,ORD002845,PROD00002,3,22078,10
ITEM013900,ORD001482,PROD00249,3,59086,25
ITEM013901,ORD001958,PROD00124,5,25791,10
ITEM013902,ORD002083,PROD00122,-1,55764,30
ITEM013903,ORD000505,PROD00156,4,47845,20
ITEM013904,ORD003248,PROD00141,5,23506,30
ITEM013905,ORD000445,PROD00091,2,59927,10
ITEM013906,ORD001943,PROD00071,1,54308,20
ITEM013907,ORD003751,PROD00093,3,2276,5
ITEM013908,ORD004018,PROD00174,3,17459,25
ITEM013909,ORD001454,PROD00227,1,8457,10
ITEM013910,ORD001969,PROD00162,5,22553,0
ITEM013911,ORD002005,PROD00098,2,28337,20
ITEM013912,ORD000291,PROD00040,5,15040,10
ITEM013913,ORD002203,PROD00089,1,8375,0
ITEM013914,ORD004257,PROD00011,3,49605,20
ITEM013915,ORD003233,PROD00093,3,25790,0
ITEM013916,ORD004749,PROD00055,2,59726,10
ITEM013917,ORD003366,PROD00222,1,40947,15
ITEM013918,ORD004944,PROD00032,4,13233,10
ITEM013919,ORD000442,PROD00096,4,24938,30
ITEM013920,ORD001558,PROD00218,3,32607,15
ITEM013921,ORD002940,PROD00087,5,2916,10
ITEM013922,ORD001526,PROD00207,3,12886,15
ITEM013923,ORD004920,PROD00161,2,12944,0
ITEM013924,ORD001275,PROD00176,2,5137,25
ITEM013925,ORD004550,PROD00032,1,47382,0
ITEM013926,ORD001777,PROD00139,1,44992,0
ITEM013927,ORD004491,PROD00007,4,31186,5
ITEM013928,ORD004092,PROD00201,1,29538,25
ITEM013929,ORD004232,PROD00025,-5,39712,30
ITEM013930,ORD004522,PROD00199,5,45605,15
ITEM013931,ORD003411,PROD00221,4,1011,25
ITEM013932,ORD004154,PROD00077,4,28471,20
ITEM013933,ORD000725,PROD00111,2,54225,5
ITEM013934,ORD004448,PROD00055,3,2428,20
ITEM013935,ORD000541,PROD00170,2,59205,20
ITEM013936,ORD002404,PROD00156,2,32437,5
ITEM013937,ORD002208,PROD00014,1,7383,30
ITEM013938,ORD004882,PROD00059,3,20280,5
ITEM013939,ORD004233,PROD00154,3,24981,20
ITEM013940,ORD002009,PROD00132,5,17680,15
ITEM013941,ORD002594,PROD00209,3,16562,20
ITEM013942,ORD001458,PROD00095,2,56488,15
ITEM013943,ORD002755,PROD00198,5,1131,0
ITEM013944,ORD004270,PROD00073,2,43956,10
ITEM013945,ORD000146,PROD00010,5,27380,5
ITEM013946,ORD001841,PROD00010,2,12259,30
ITEM013947,ORD004984,PROD00035,2,1015,0
ITEM013948,ORD003266,PROD00016,4,43317,20
ITEM013949,ORD004158,PROD00091,1,32491,5
ITEM013950,ORD002978,PROD00091,3,45496,10
ITEM013951,ORD004456,PROD00024,1,22950,0
ITEM013952,ORD003088,PROD00240,4,55895,25
ITEM013953,ORD003164,PROD00203,1,20017,5
ITEM013954,ORD002505,PROD00059,4,9380,10
ITEM013955,ORD000026,PROD00212,4,32705,15
ITEM013956,ORD000736,PROD00023,3,41550,30
ITEM013957,ORD000438,PROD00162,1,33151,0
ITEM013958,ORD003220,PROD00229,2,42520,30
ITEM013959,ORD001663,PROD00238,3,40796,0
ITEM013960,ORD003905,PROD00067,3,43316,20
ITEM013961,ORD003315,PROD00069,5,39139,10
ITEM013962,ORD004028,PROD00087,2,24671,5
ITEM013963,ORD004001,PROD00194,-2,6213,15
ITEM013964,ORD002972,PROD00199,5,4899,0
ITEM013965,ORD002934,PROD00105,2,29253,5
ITEM013966,ORD001707,PROD00128,3,25524,5
ITEM013967,ORD002519,PROD00140,2,17165,5
ITEM013968,ORD000496,PROD00007,5,40138,0
ITEM013969,ORD002055,PROD00046,1,1905,5
ITEM013970,ORD001086,PROD00116,1,52082,0
ITEM013971,ORD000231,PROD00100,4,24908,30
ITEM013972,ORD003058,PROD00172,4,57991,5
ITEM013973,ORD003858,PROD00140,5,24578,30
ITEM013974,ORD000911,PROD00025,4,19688,10
ITEM013975,ORD002545,PROD00129,2,48264,20
ITEM013976,ORD003966,PROD00250,3,11745,0
ITEM013977,ORD002077,PROD00197,2,52029,15
ITEM013978,ORD002099,PROD00015,2,5397,25
ITEM013979,ORD004564,PROD00186,3,56664,15
ITEM013980,ORD000707,PROD00052,5,55957,25
ITEM013981,ORD003578,PROD00018,4,31749,0
ITEM013982,ORD004819,PROD00172,4,34703,10
ITEM013983,ORD004643,PROD00154,5,41490,25
ITEM013984,ORD003145,PROD00224,1,41773,5
ITEM013985,ORD001040,PROD00116,2,45516,20
ITEM013986,ORD002511,PROD00090,5,20520,0
ITEM013987,ORD003815,PROD00062,3,508,20
ITEM013988,ORD004944,PROD00237,2,13125,0
ITEM013989,ORD001817,PROD00219,-5,31534,0
ITEM013990,ORD002245,PROD00216,5,10885,25
ITEM013991,ORD004479,PROD00093,2,59965,20
ITEM013992,ORD002394,PROD00158,2,32820,0
ITEM013993,ORD001896,PROD00072,4,41390,25
ITEM013994,ORD003194,PROD00226,3,59910,10
ITEM013995,ORD002413,PROD00099,2,53118,25
ITEM013996,ORD004664,PROD00111,3,31819,10
ITEM013997,ORD002044,PROD00026,3,37501,0
ITEM013998,ORD003051,PROD00033,1,1247,0
ITEM013999,ORD004352,PROD00024,2,47438,0
ITEM014000,ORD004792,PROD00091,3,58182,30
ITEM014001,ORD001344,PROD00051,5,35200,0
ITEM014002,ORD004595,PROD00135,4,52586,25
ITEM014003,ORD004164,PROD00169,4,25479,0
ITEM014004,ORD001214,PROD00061,5,11642,5
ITEM014005,ORD002019,PROD00169,3,6927,0
ITEM014006,ORD001353,PROD00045,5,21840,25
ITEM014007,ORD004714,PROD00175,3,47491,10
ITEM014008,ORD000158,PROD00054,3,23997,15
ITEM014009,ORD004472,PROD00169,1,31078,15
ITEM014010,ORD000710,PROD00194,1,3965,30
ITEM014011,ORD002279,PROD00121,2,54737,5
ITEM014012,ORD001541,PROD00015,1,55973,15
ITEM014013,ORD000646,PROD00072,5,6782,10
ITEM014014,ORD002934,PROD00113,2,14903,15
ITEM014015,ORD002244,PROD00213,3,46737,10
ITEM014016,ORD001004,PROD00241,3,56876,25
ITEM014017,ORD001588,PROD00002,4,50086,5
ITEM014018,ORD002149,PROD00216,1,26938,10
ITEM014019,ORD003022,PROD00115,5,30155,15
ITEM014020,ORD003044,PROD00189,5,6222,30
ITEM014021,ORD003203,PROD00239,5,5120,15
ITEM014022,ORD000762,PROD00203,3,22304,25
ITEM014023,ORD004569,PROD00100,4,9805,30
ITEM014024,ORD001776,PROD00112,3,10403,0
ITEM014025,ORD003934,PROD00223,1,58668,0
ITEM014026,ORD001312,PROD00226,1,20223,15
ITEM014027,ORD001029,PROD00156,2,53753,25
ITEM014028,ORD000810,PROD00145,3,21968,5
ITEM014029,ORD002600,PROD00021,4,46580,30
ITEM014030,ORD002381,PROD00225,4,18784,30
ITEM014031,ORD000128,PROD00201,1,36163,25
ITEM014032,ORD000086,PROD00008,3,17869,30
ITEM014033,ORD001842,PROD00133,5,21609,25
ITEM014034,ORD004960,PROD00070,1,43865,25
ITEM014035,ORD003820,PROD00195,2,1545,30
ITEM014036,ORD000877,PROD00179,5,26375,25
ITEM014037,ORD003794,PROD00152,5,39044,0
ITEM014038,ORD003490,PROD00085,5,52309,20
ITEM014039,ORD001853,PROD00026,5,45875,0
ITEM014040,ORD000181,PROD00250,1,36737,15
ITEM014041,ORD000627,PROD00086,5,30398,20
ITEM014042,ORD004789,PROD00239,4,59825,10
ITEM014043,ORD003982,PROD00018,1,27973,30
ITEM014044,ORD003552,PROD00121,4,58053,10
ITEM014045,ORD004309,PROD00231,1,44570,20
ITEM014046,ORD004480,PROD00137,-4,28507,15
ITEM014047,ORD003486,PROD00141,3,8049,25
ITEM014048,ORD004561,PROD00239,2,1815,5
ITEM014049,ORD004227,PROD00094,3,9865,25
ITEM014050,ORD000495,PROD00017,4,40405,10
ITEM014051,ORD000684,PROD00171,3,19203,25
ITEM014052,ORD004213,PROD00201,3,1487,15
ITEM014053,ORD000733,PROD00028,5,36840,10
ITEM014054,ORD000747,PROD00021,5,36548,25
ITEM014055,ORD004016,PROD00217,4,44760,30
ITEM014056,ORD002227,PROD00131,5,32407,5
ITEM014057,ORD002625,PROD00030,1,36967,30
ITEM014058,ORD003370,PROD00116,3,40592,15
ITEM014059,ORD000821,PROD00179,3,30317,25
ITEM014060,ORD002380,PROD00007,4,37743,10
ITEM014061,ORD001645,PROD00195,2,12883,0
ITEM014062,ORD003154,PROD00144,3,12381,25
ITEM014063,ORD003135,PROD00151,2,40475,25
ITEM014064,ORD000779,PROD00248,5,22850,15
ITEM014065,ORD002894,PROD00119,2,53591,25
ITEM014066,ORD003461,PROD00141,-1,3277,0
ITEM014067,ORD001195,PROD00044,3,23083,0
ITEM014068,ORD000509,PROD00045,3,58268,25
ITEM014069,ORD003647,PROD00207,2,34324,30
ITEM014070,ORD001550,PROD00012,5,40549,25
ITEM014071,ORD002421,PROD00188,2,35509,0
ITEM014072,ORD000421,PROD00071,4,26020,30
ITEM014073,ORD001508,PROD00189,1,37904,15
ITEM014074,ORD001315,PROD00039,4,9751,20
ITEM014075,ORD002925,PROD00052,3,51461,20
ITEM014076,ORD000974,PROD00220,4,28207,5
ITEM014077,ORD004504,PROD00220,1,47765,20
ITEM014078,ORD003645,PROD00034,3,13360,5
ITEM014079,ORD000330,PROD00111,4,52855,5
ITEM014080,ORD002247,PROD00226,4,30643,10
ITEM014081,ORD002981,PROD00241,5,42734,0
ITEM014082,ORD000136,PROD00062,5,32921,5
ITEM014083,ORD001981,PROD00121,4,21510,25
ITEM014084,ORD000498,PROD00243,3,24842,30
ITEM014085,ORD004232,PROD00053,5,50630,25
ITEM014086,ORD004594,PROD00211,1,47356,15
ITEM014087,ORD004230,PROD00032,-2,37240,10
ITEM014088,ORD002280,PROD00242,4,58422,0
ITEM014089,ORD003999,PROD00039,5,45460,15
ITEM014090,ORD003654,PROD00185,5,19866,5
