order_id,customer_id,order_date,status,region_code
ORD003709,CUST00812,2025-12-16 17:49:15,CANCELLED,EAST
ORD003710,CUST00534,2024-10-11 05:33:44,PLACED,WEST
ORD003711,CUST00966,2023-08-20 20:31:09,SHIPPED,WEST
ORD003712,,2026-03-27 01:11:56,RETURNED,NORTH
ORD003713,CUST00038,2026-04-04 07:17:40,SHIPPED,SOUTH
ORD003714,CUST00431,2026-04-14 19:39:56,RETURNED,SOUTH
ORD003715,CUST00616,2026-02-15 20:27:44,CANCELLED,SOUTH
ORD003716,CUST00357,2025-05-19 09:11:07,SHIPPED,SOUTH
ORD003717,CUST00996,2023-09-03 03:13:16,RETURNED,NORTH
ORD003718,CUST00380,2024-12-30 22:58:08,DELIVERED,NORTH
ORD003719,CUST00310,2024-01-31 07:24:16,DELIVERED,CENTRAL
ORD003720,CUST00839,2025-06-24 18:38:02,PLACED,WEST
ORD003721,CUST00665,2025-06-09 22:19:33,CANCELLED,WEST
ORD003722,CUST00421,2024-09-01 01:31:25,DELIVERED,EAST
ORD003723,CUST00849,2023-07-13 01:48:47,RETURNED,WEST
ORD003724,CUST00536,2024-02-29 20:11:10,DELIVERED,NORTH
ORD003725,CUST00949,2025-01-04 15:35:32,SHIPPED,WEST
ORD003726,CUST00439,2025-08-14 00:00:00,DELIVERED,SOUTH
ORD003727,CUST00567,2025-08-18 14:39:29,RETURNED,SOUTH
ORD003728,CUST00556,2024-05-21 08:14:45,CANCELLED,WEST
ORD003729,CUST00292,2024-12-21 19:16:11,CANCELLED,EAST
ORD003730,CUST00719,2025-09-21 13:17:10,RETURNED,NORTH
ORD003731,CUST00090,2025-02-24 17:19:23,PLACED,NORTH
ORD003732,CUST00666,2025-09-02 21:30:09,PLACED,CENTRAL
ORD003733,CUST00955,2023-10-04 09:52:13,CANCELLED,NORTH
ORD003734,CUST00509,2024-03-25 23:30:28,RETURNED,CENTRAL
ORD003735,CUST00103,2026-04-12 20:14:05,CANCELLED,CENTRAL
ORD003736,CUST00596,2024-02-19 02:29:42,PLACED,EAST
ORD003737,CUST00873,2024-12-26 12:20:43,CANCELLED,SOUTH
ORD003738,CUST00229,2026-04-12 20:45:42,CANCELLED,CENTRAL
ORD003739,CUST00391,2025-11-19 17:27:47,PLACED,SOUTH
ORD003740,CUST00877,2024-12-06 23:28:51,CANCELLED,NORTH
ORD003741,CUST00360,2025-06-11 16:30:49,CANCELLED,WEST
ORD003742,CUST00930,2024-02-01 10:50:10,CANCELLED,NORTH
ORD003743,CUST00963,2024-09-03 07:03:55,DELIVERED,SOUTH
ORD003744,CUST00520,2026-04-16 18:21:44,DELIVERED,EAST
ORD003745,CUST00901,2024-10-11 11:50:14,DELIVERED,EAST
ORD003746,CUST00859,2025-03-01 20:31:13,CANCELLED,SOUTH
ORD003747,CUST00005,2023-10-12 20:50:59,CANCELLED,NORTH
ORD003748,CUST00016,2026-03-27 00:00:00,PLACED,SOUTH
ORD003749,CUST00810,2025-07-19 09:06:03,DELIVERED,CENTRAL
ORD003750,CUST00840,2025-02-02 19:34:39,RETURNED,EAST
ORD003751,CUST00344,2025-06-30 17:59:37,SHIPPED,CENTRAL
ORD003752,CUST00441,2026-01-25 01:12:43,SHIPPED,CENTRAL
ORD003753,CUST00997,2026-04-17 14:02:33,CANCELLED,SOUTH
ORD003754,CUST00632,2024-04-04 02:38:34,CANCELLED,NORTH
ORD003755,CUST00821,2025-12-09 18:04:53,RETURNED,WEST
ORD003756,CUST00132,2025-08-24 11:23:07,CANCELLED,SOUTH
ORD003757,CUST00413,2026-04-17 11:33:19,DELIVERED,CENTRAL
ORD003758,CUST00163,2025-09-22 03:23:19,CANCELLED,SOUTH
ORD003759,CUST00102,2024-08-04 14:26:21,SHIPPED,CENTRAL
ORD003760,,2024-01-15 22:59:36,RETURNED,WEST
ORD003761,CUST00864,2026-06-16 20:29:44,DELIVERED,CENTRAL
ORD003762,CUST00163,2024-11-13 00:00:00,DELIVERED,SOUTH
ORD003763,CUST00096,2025-12-29 15:47:24,PLACED,NORTH
ORD003764,CUST00448,2025-12-17 00:46:46,PLACED,CENTRAL
ORD003765,CUST00157,2024-12-20 15:43:23,PLACED,CENTRAL
ORD003766,CUST00725,2025-12-22 21:16:46,RETURNED,NORTH
ORD003767,CUST00586,2026-02-12 02:55:48,CANCELLED,NORTH
ORD003768,,2025-03-17 03:34:23,SHIPPED,WEST
ORD003769,CUST00650,2023-10-11 20:59:02,DELIVERED,SOUTH
ORD003770,CUST00246,2023-09-06 16:52:20,SHIPPED,EAST
ORD003771,CUST00199,2023-08-13 18:26:48,RETURNED,SOUTH
ORD003772,CUST00744,2024-03-02 04:26:28,CANCELLED,EAST
ORD003773,CUST00676,2024-06-22 20:21:20,PLACED,EAST
ORD003774,CUST00085,2023-11-25 21:04:52,SHIPPED,NORTH
ORD003775,CUST00654,2026-04-27 08:31:10,RETURNED,NORTH
ORD003776,CUST00114,2023-12-10 21:58:39,CANCELLED,CENTRAL
ORD003777,CUST00126,2025-08-12 18:02:17,PLACED,SOUTH
ORD003778,,2026-05-19 04:45:46,DELIVERED,SOUTH
ORD003779,CUST00096,2025-07-07 23:45:25,PLACED,WEST
ORD003780,CUST00865,2024-11-12 16:41:20,DELIVERED,SOUTH
ORD003781,CUST00401,2024-06-22 14:01:37,PLACED,WEST
ORD003782,CUST00815,2024-06-30 11:31:15,PLACED,WEST
ORD003783,CUST00076,2023-12-09 16:34:31,CANCELLED,NORTH
ORD003784,CUST00216,2024-03-25 04:54:24,CANCELLED,WEST
ORD003785,CUST00912,2025-02-14 13:27:43,DELIVERED,WEST
ORD003786,CUST00828,2025-04-11 10:37:16,SHIPPED,SOUTH
ORD003787,CUST00306,2023-10-06 21:40:36,PLACED,SOUTH
ORD003788,CUST00676,2023-10-03 02:35:07,RETURNED,CENTRAL
ORD003789,CUST00876,2026-02-03 11:12:48,PLACED,NORTH
ORD003790,CUST01000,2024-07-22 00:30:27,DELIVERED,EAST
ORD003791,CUST00496,2023-12-23 17:41:05,RETURNED,CENTRAL
ORD003792,CUST00560,2023-08-26 00:50:49,PLACED,SOUTH
ORD003793,,2023-10-20 03:01:09,DELIVERED,NORTH
ORD003794,CUST00198,2025-05-14 19:09:59,RETURNED,NORTH
ORD003795,CUST00549,2025-01-30 09:31:57,PLACED,CENTRAL
ORD003796,CUST00525,2026-01-26 02:59:35,SHIPPED,SOUTH
ORD003797,CUST00888,2026-03-05 14:08:27,DELIVERED,NORTH
ORD003798,CUST00921,2023-08-13 16:07:14,SHIPPED,NORTH
ORD003799,CUST00336,2024-03-25 07:29:23,SHIPPED,SOUTH
ORD003800,CUST00086,2024-11-08 19:28:34,SHIPPED,EAST
ORD003801,CUST00281,2023-12-13 03:41:09,CANCELLED,SOUTH
ORD003802,CUST00977,2026-06-18 08:10:33,PLACED,EAST
ORD003803,CUST00726,2025-05-27 04:43:35,RETURNED,EAST
ORD003804,CUST00479,2025-02-04 12:49:13,CANCELLED,WEST
ORD003805,CUST00525,2024-01-21 20:28:08,CANCELLED,SOUTH
ORD003806,CUST00257,2026-03-15 01:37:46,SHIPPED,SOUTH
ORD003807,CUST00704,2025-12-06 05:50:56,DELIVERED,WEST
ORD003808,CUST00106,2025-11-09 08:25:54,RETURNED,CENTRAL
ORD003809,CUST00320,2024-05-04 04:25:55,SHIPPED,SOUTH
ORD003810,CUST00977,2024-04-27 22:41:12,CANCELLED,WEST
ORD003811,CUST00905,2024-07-25 03:29:11,CANCELLED,WEST
ORD003812,CUST00611,2025-07-30 19:26:25,DELIVERED,EAST
ORD003813,CUST00638,2025-05-08 13:31:43,PLACED,CENTRAL
ORD003814,CUST00393,2026-05-18 11:07:07,CANCELLED,SOUTH
ORD003815,CUST00581,2024-09-15 07:58:34,DELIVERED,EAST
ORD003816,CUST00920,2024-06-13 04:54:47,PLACED,WEST
ORD003817,CUST00172,2024-05-06 10:48:06,PLACED,CENTRAL
ORD003818,CUST00260,2024-06-03 00:00:00,RETURNED,WEST
ORD003819,CUST00301,2025-05-03 04:50:04,RETURNED,CENTRAL
ORD003820,CUST00361,2025-09-26 22:47:55,CANCELLED,NORTH
ORD003821,CUST00118,2024-04-22 15:06:01,SHIPPED,EAST
ORD003822,,2023-11-09 12:47:14,SHIPPED,EAST
ORD003823,CUST00252,2025-12-19 04:21:00,PLACED,SOUTH
ORD003824,CUST00673,2023-08-05 13:38:21,DELIVERED,EAST
ORD003825,CUST00149,2026-03-02 04:55:28,DELIVERED,NORTH
ORD003826,CUST00010,2026-05-02 15:10:45,DELIVERED,NORTH
ORD003827,CUST00735,2023-11-25 08:37:00,DELIVERED,SOUTH
ORD003828,CUST00477,2024-05-10 02:17:58,RETURNED,EAST
ORD003829,CUST00921,2023-08-19 13:02:22,SHIPPED,CENTRAL
ORD003830,CUST00068,2024-02-02 06:20:45,CANCELLED,EAST
ORD003831,,2023-07-07 01:00:56,SHIPPED,CENTRAL
ORD003832,CUST00223,2025-01-07 11:11:54,PLACED,CENTRAL
ORD003833,CUST00285,2025-03-23 18:09:20,RETURNED,NORTH
ORD003834,CUST00588,2025-11-27 17:22:01,CANCELLED,WEST
ORD003835,CUST00326,2025-10-24 23:48:12,DELIVERED,SOUTH
ORD003836,CUST00202,2023-10-18 16:50:48,PLACED,WEST
ORD003837,CUST00511,2024-12-09 04:25:52,PLACED,EAST
ORD003838,CUST00432,2024-04-11 18:26:23,PLACED,NORTH
ORD003839,CUST00464,2026-05-23 22:03:44,SHIPPED,CENTRAL
ORD003840,CUST00335,2026-03-22 13:57:04,RETURNED,WEST
ORD003841,CUST00243,2025-09-26 08:49:11,RETURNED,NORTH
ORD003842,CUST00292,2025-08-07 16:33:18,PLACED,CENTRAL
ORD003843,CUST00005,2024-04-19 06:36:36,CANCELLED,EAST
ORD003844,CUST00135,2024-05-16 05:00:47,CANCELLED,NORTH
ORD003845,CUST00918,2025-11-30 22:43:48,RETURNED,CENTRAL
ORD003846,CUST00041,2025-07-03 19:50:03,DELIVERED,NORTH
ORD003847,CUST00072,2025-08-14 22:50:41,CANCELLED,NORTH
ORD003848,CUST00850,2024-12-26 21:15:28,CANCELLED,EAST
ORD003849,CUST00282,2025-02-01 00:00:00,DELIVERED,EAST
ORD003850,CUST00410,2026-02-13 16:21:21,PLACED,CENTRAL
ORD003851,CUST00794,2025-11-12 19:32:17,DELIVERED,WEST
ORD003852,CUST00628,2024-01-29 02:05:26,PLACED,WEST
ORD003853,CUST00306,2023-10-11 05:30:02,CANCELLED,WEST
ORD003854,CUST00870,2025-05-10 16:21:10,PLACED,EAST
ORD003855,CUST00961,2025-04-23 00:35:09,RETURNED,NORTH
ORD003856,CUST00030,2026-02-24 13:01:50,SHIPPED,NORTH
ORD003857,CUST00846,2025-02-02 04:29:47,PLACED,SOUTH
ORD003858,,2023-10-16 23:55:44,DELIVERED,WEST
ORD003859,CUST00232,2025-11-29 01:19:59,SHIPPED,NORTH
ORD003860,CUST00196,2023-10-28 07:12:18,DELIVERED,CENTRAL
ORD003861,CUST00006,2024-01-12 11:52:06,PLACED,EAST
ORD003862,CUST00905,2025-09-09 10:09:13,PLACED,NORTH
ORD003863,CUST00050,2024-10-04 04:30:02,DELIVERED,NORTH
ORD003864,CUST00271,2023-12-02 16:06:08,DELIVERED,CENTRAL
ORD003865,,2023-12-29 02:26:54,CANCELLED,EAST
ORD003866,CUST00716,2025-08-11 15:07:58,SHIPPED,SOUTH
ORD003867,CUST00598,2024-06-21 00:00:00,CANCELLED,NORTH
ORD003868,CUST00130,2023-09-16 00:00:00,DELIVERED,SOUTH
ORD003869,CUST00772,2026-01-18 00:00:00,RETURNED,WEST
ORD003870,CUST00653,2025-10-15 14:30:39,CANCELLED,NORTH
ORD003871,,2024-11-23 23:22:37,RETURNED,SOUTH
ORD003872,CUST00592,2023-08-02 22:14:14,CANCELLED,WEST
ORD003873,CUST01000,2024-06-10 21:54:33,DELIVERED,EAST
ORD003874,CUST00792,2024-09-21 05:55:00,CANCELLED,SOUTH
ORD003875,CUST00095,2024-07-23 09:59:14,DELIVERED,EAST
ORD003876,CUST00729,2025-02-24 09:56:39,PLACED,EAST
ORD003877,CUST00572,2026-06-25 09:43:20,SHIPPED,SOUTH
ORD003878,CUST00712,2025-01-04 21:27:56,PLACED,NORTH
ORD003879,CUST00996,2023-10-12 11:15:26,CANCELLED,NORTH
ORD003880,CUST00218,2024-02-29 03:21:09,PLACED,SOUTH
ORD003881,CUST00480,2024-09-18 09:47:00,CANCELLED,SOUTH
ORD003882,CUST00500,2023-10-23 01:41:09,PLACED,EAST
ORD003883,CUST00214,2025-10-06 02:33:23,RETURNED,CENTRAL
ORD003884,CUST00527,2025-12-08 16:36:52,DELIVERED,EAST
ORD003885,CUST00726,2024-07-07 21:46:38,CANCELLED,SOUTH
ORD003886,CUST00869,2025-09-10 05:16:31,RETURNED,NORTH
ORD003887,CUST00937,2026-02-02 10:44:45,SHIPPED,SOUTH
ORD003888,CUST00939,2025-08-13 16:53:47,DELIVERED,WEST
ORD003889,CUST00999,2024-10-25 22:55:06,CANCELLED,CENTRAL
ORD003890,CUST00526,2025-03-10 01:46:49,SHIPPED,WEST
ORD003891,CUST00193,2026-02-13 22:32:49,PLACED,EAST
ORD003892,CUST00434,2023-09-24 21:47:26,SHIPPED,EAST
ORD003893,CUST00975,2025-10-23 23:58:17,RETURNED,NORTH
ORD003894,CUST00151,2026-06-16 11:08:42,CANCELLED,NORTH
ORD003895,CUST00763,2023-12-18 03:29:33,PLACED,SOUTH
ORD003896,,2025-12-20 05:07:36,CANCELLED,SOUTH
ORD003897,CUST00274,2025-06-29 13:09:05,PLACED,WEST
ORD003898,CUST00678,2024-08-10 13:07:19,RETURNED,WEST
ORD003899,CUST00361,2026-04-08 16:02:49,DELIVERED,NORTH
ORD003900,CUST00950,2023-08-14 11:27:17,RETURNED,NORTH
ORD003901,CUST00363,2023-08-18 01:04:54,CANCELLED,SOUTH
ORD003902,CUST00155,2024-05-12 00:00:00,CANCELLED,CENTRAL
ORD003903,CUST00442,2025-04-13 12:56:09,RETURNED,EAST
ORD003904,,2024-08-07 04:08:43,CANCELLED,EAST
ORD003905,CUST00379,2024-05-05 09:23:39,PLACED,NORTH
ORD003906,CUST00665,2024-11-29 14:23:39,CANCELLED,WEST
ORD003907,,2023-09-29 00:00:00,DELIVERED,SOUTH
ORD003908,CUST00413,2024-01-31 06:50:57,SHIPPED,CENTRAL
ORD003909,CUST00283,2024-05-11 04:09:44,RETURNED,CENTRAL
ORD003910,CUST00506,2025-10-25 18:41:14,RETURNED,WEST
ORD003911,CUST00112,2024-11-21 22:30:47,PLACED,SOUTH
ORD003912,CUST00982,2026-04-24 08:45:21,PLACED,SOUTH
ORD003913,CUST00118,2023-10-03 17:34:04,PLACED,NORTH
ORD003914,CUST00590,2024-06-28 22:14:19,DELIVERED,SOUTH
ORD003915,CUST00068,2025-08-03 14:51:40,RETURNED,NORTH
ORD003916,CUST00283,2023-10-20 04:08:43,SHIPPED,CENTRAL
ORD003917,CUST00717,2025-11-20 19:52:31,CANCELLED,WEST
ORD003918,CUST00403,2026-01-31 12:18:17,PLACED,SOUTH
ORD003919,CUST00752,2026-06-25 02:55:07,DELIVERED,WEST
ORD003920,CUST00211,2023-08-22 20:11:11,SHIPPED,SOUTH
ORD003921,CUST00356,2024-12-17 03:51:00,DELIVERED,CENTRAL
ORD003922,CUST00295,2023-10-16 20:01:55,PLACED,NORTH
ORD003923,CUST00190,2025-04-05 12:21:04,RETURNED,CENTRAL
ORD003924,CUST00489,2026-01-13 02:21:09,DELIVERED,SOUTH
ORD003925,CUST00175,2026-02-04 06:56:12,DELIVERED,NORTH
ORD003926,CUST00171,2023-11-01 02:32:08,SHIPPED,EAST
ORD003927,CUST00922,2025-11-01 12:24:58,CANCELLED,SOUTH
ORD003928,CUST00986,2025-07-11 15:41:14,PLACED,WEST
ORD003929,CUST00439,2024-01-16 00:34:55,DELIVERED,NORTH
ORD003930,CUST00182,2024-08-22 03:04:37,DELIVERED,NORTH
ORD003931,CUST00175,2023-09-01 18:00:33,PLACED,CENTRAL
ORD003932,CUST00361,2023-12-07 13:28:34,CANCELLED,CENTRAL
ORD003933,CUST00002,2023-08-23 05:03:36,CANCELLED,SOUTH
ORD003934,CUST00484,2025-08-08 08:15:37,PLACED,NORTH
ORD003935,CUST00839,2025-08-25 10:39:05,PLACED,CENTRAL
ORD003936,CUST00697,2024-06-12 19:32:11,DELIVERED,SOUTH
ORD003937,CUST00538,2026-04-04 04:06:44,RETURNED,SOUTH
ORD003938,CUST00774,2024-12-24 00:20:44,SHIPPED,NORTH
ORD003939,CUST00103,2025-04-29 05:51:32,DELIVERED,EAST
ORD003940,CUST00464,2025-07-09 19:44:06,CANCELLED,EAST
ORD003941,CUST00559,2024-10-12 06:02:55,DELIVERED,WEST
ORD003942,CUST00260,2024-06-16 17:07:11,DELIVERED,WEST
ORD003943,CUST00014,2023-08-01 05:15:19,DELIVERED,EAST
ORD003944,CUST00728,2023-09-22 21:38:04,DELIVERED,CENTRAL
ORD003945,CUST00794,2023-08-08 20:20:03,RETURNED,WEST
ORD003946,CUST00116,2024-04-28 15:42:00,DELIVERED,CENTRAL
ORD003947,CUST00746,2025-10-05 17:41:06,PLACED,SOUTH
ORD003948,CUST00421,2026-01-28 14:51:14,SHIPPED,SOUTH
ORD003949,CUST00366,2025-02-07 06:25:01,CANCELLED,NORTH
ORD003950,CUST00251,2026-05-23 06:24:14,RETURNED,WEST
ORD003951,CUST00369,2026-05-25 20:03:50,SHIPPED,NORTH
ORD003952,CUST00199,2023-07-27 00:25:05,CANCELLED,NORTH
ORD003953,CUST00989,2025-11-03 04:20:06,DELIVERED,CENTRAL
ORD003954,CUST00921,2025-07-16 22:31:04,CANCELLED,CENTRAL
ORD003955,CUST00180,2023-09-17 21:43:42,DELIVERED,EAST
ORD003956,CUST00910,2025-02-19 06:51:03,DELIVERED,WEST
ORD003957,CUST00604,2025-02-03 21:51:53,CANCELLED,EAST
ORD003958,CUST00317,2026-06-13 05:41:42,SHIPPED,NORTH
ORD003959,CUST00594,2024-01-09 10:58:52,RETURNED,EAST
ORD003960,CUST00855,2025-04-26 10:51:54,RETURNED,NORTH
ORD003961,CUST00444,2026-06-22 09:33:38,CANCELLED,CENTRAL
ORD003962,,2025-04-21 23:18:07,DELIVERED,EAST
ORD003963,CUST00113,2025-10-29 14:18:45,PLACED,WEST
ORD003964,CUST00950,2024-01-28 22:14:48,SHIPPED,WEST
ORD003965,CUST00698,2023-12-25 11:02:48,SHIPPED,CENTRAL
ORD003966,CUST00990,2025-05-09 05:51:31,DELIVERED,CENTRAL
ORD003967,CUST00572,2023-12-29 04:52:26,SHIPPED,EAST
ORD003968,CUST00499,2026-02-09 07:00:27,DELIVERED,NORTH
ORD003969,CUST00819,2025-01-20 00:00:00,DELIVERED,NORTH
ORD003970,CUST00465,2024-12-26 09:26:27,PLACED,SOUTH
ORD003971,CUST00290,2024-04-24 17:25:30,RETURNED,NORTH
ORD003972,CUST00055,2024-12-12 22:26:37,CANCELLED,EAST
ORD003973,CUST00006,2025-05-07 00:37:04,CANCELLED,EAST
ORD003974,CUST00677,2023-09-26 21:18:01,PLACED,NORTH
ORD003975,CUST00258,2024-07-02 21:25:18,SHIPPED,EAST
ORD003976,CUST00900,2024-06-23 08:37:33,DELIVERED,CENTRAL
ORD003977,CUST00682,2023-11-18 19:27:31,RETURNED,SOUTH
ORD003978,CUST00977,2025-12-29 07:02:34,PLACED,EAST
ORD003979,CUST00147,2023-07-14 12:28:15,SHIPPED,WEST
ORD003980,CUST00600,2024-06-15 17:39:34,PLACED,EAST
ORD003981,CUST00225,2025-03-31 13:59:24,PLACED,WEST
ORD003982,CUST00956,2025-10-08 21:25:58,DELIVERED,SOUTH
ORD003983,CUST00832,2025-11-27 08:10:48,CANCELLED,WEST
ORD003984,CUST00409,2023-08-09 00:00:00,PLACED,EAST
ORD003985,CUST00943,2023-07-22 01:15:04,DELIVERED,CENTRAL
ORD003986,CUST00319,2024-07-21 03:34:30,SHIPPED,CENTRAL
ORD003987,CUST00447,2023-09-25 06:34:09,DELIVERED,CENTRAL
ORD003988,CUST00143,2023-10-25 22:04:59,SHIPPED,EAST
ORD003989,CUST00139,2023-09-24 22:01:44,CANCELLED,CENTRAL
ORD003990,CUST00205,2024-01-11 18:06:13,DELIVERED,EAST
ORD003991,,2025-05-10 04:20:28,DELIVERED,CENTRAL
ORD003992,CUST00950,2024-04-04 10:48:20,CANCELLED,CENTRAL
ORD003993,CUST00188,2024-09-09 21:44:04,CANCELLED,WEST
ORD003994,CUST00099,2023-09-04 19:46:16,SHIPPED,CENTRAL
ORD003995,CUST00453,2024-10-28 21:15:16,DELIVERED,CENTRAL
ORD003996,,2024-12-23 02:20:26,DELIVERED,WEST
ORD003997,CUST00363,2026-01-19 17:29:22,CANCELLED,WEST
ORD003998,CUST00431,2026-04-11 17:45:10,CANCELLED,WEST
ORD003999,CUST00029,2024-07-12 07:52:54,RETURNED,NORTH
ORD004000,CUST00981,2024-09-25 03:43:45,CANCELLED,NORTH
ORD004001,CUST00774,2024-01-16 09:57:53,SHIPPED,CENTRAL
ORD004002,,2026-01-25 11:43:39,DELIVERED,SOUTH
ORD004003,CUST00595,2025-03-07 21:32:49,RETURNED,EAST
ORD004004,CUST00131,2025-07-11 13:04:23,RETURNED,CENTRAL
ORD004005,CUST00922,2026-04-15 10:15:26,RETURNED,EAST
ORD004006,CUST00055,2024-01-05 00:18:50,CANCELLED,SOUTH
ORD004007,CUST00413,2026-04-13 21:15:10,PLACED,WEST
ORD004008,CUST00827,2023-10-26 05:14:50,RETURNED,WEST
ORD004009,CUST00860,2023-10-25 13:21:58,PLACED,NORTH
ORD004010,CUST00057,2024-07-21 13:52:55,DELIVERED,NORTH
ORD004011,CUST00342,2025-10-20 10:23:31,RETURNED,NORTH
ORD004012,CUST00842,2024-05-13 16:50:44,DELIVERED,CENTRAL
ORD004013,CUST00494,2025-08-05 18:05:33,DELIVERED,NORTH
ORD004014,CUST00125,2026-06-28 11:36:42,RETURNED,CENTRAL
ORD004015,CUST00758,2025-01-03 10:09:47,PLACED,SOUTH
ORD004016,CUST00529,2024-06-05 02:41:53,SHIPPED,CENTRAL
ORD004017,CUST00759,2025-05-17 22:13:51,CANCELLED,SOUTH
ORD004018,CUST00229,2024-10-11 03:58:18,SHIPPED,EAST
ORD004019,CUST00644,2025-01-18 22:04:12,DELIVERED,NORTH
ORD004020,CUST00825,2025-11-01 11:41:33,CANCELLED,CENTRAL
ORD004021,CUST00705,2024-09-25 13:49:16,SHIPPED,NORTH
ORD004022,CUST00069,2026-04-09 07:24:09,PLACED,SOUTH
ORD004023,CUST00619,2024-07-12 06:26:40,PLACED,CENTRAL
ORD004024,CUST00100,2025-09-24 07:58:03,SHIPPED,SOUTH
ORD004025,CUST00107,2024-08-17 12:13:47,CANCELLED,NORTH
ORD004026,CUST00853,2024-11-05 05:42:57,RETURNED,WEST
ORD004027,CUST00401,2026-06-16 20:36:24,PLACED,NORTH
ORD004028,CUST00308,2025-10-16 00:00:00,CANCELLED,WEST
ORD004029,CUST00189,2025-08-18 23:35:52,SHIPPED,CENTRAL
ORD004030,CUST00267,2023-12-08 01:17:35,RETURNED,WEST
ORD004031,CUST00880,2023-09-20 18:58:00,RETURNED,NORTH
ORD004032,CUST00443,2024-12-18 09:17:56,SHIPPED,NORTH
ORD004033,CUST00190,2025-03-28 02:47:20,SHIPPED,SOUTH
ORD004034,CUST00175,2026-02-18 22:51:11,RETURNED,CENTRAL
ORD004035,CUST00206,2025-07-23 04:55:46,CANCELLED,WEST
ORD004036,CUST00297,2024-09-05 12:53:26,DELIVERED,NORTH
ORD004037,CUST00983,2023-10-28 18:28:28,RETURNED,WEST
ORD004038,CUST00377,2024-05-10 02:52:14,DELIVERED,WEST
ORD004039,CUST00396,2024-01-27 22:25:30,PLACED,WEST
ORD004040,CUST00427,2025-09-15 05:53:32,CANCELLED,SOUTH
ORD004041,CUST00029,2024-06-21 00:47:42,DELIVERED,WEST
ORD004042,CUST00124,2024-10-14 14:45:00,RETURNED,WEST
ORD004043,CUST00012,2025-11-03 21:50:49,RETURNED,EAST
ORD004044,CUST00035,2024-05-21 07:51:15,RETURNED,WEST
ORD004045,CUST00044,2024-01-05 14:10:18,DELIVERED,SOUTH
ORD004046,CUST00480,2025-01-27 09:29:51,CANCELLED,EAST
ORD004047,CUST00010,2024-02-04 10:29:28,SHIPPED,EAST
ORD004048,CUST00513,2023-08-23 15:02:11,RETURNED,SOUTH
ORD004049,CUST00358,2024-06-28 03:09:05,RETURNED,WEST
ORD004050,CUST00526,2026-06-17 17:52:02,PLACED,SOUTH
ORD004051,CUST00672,2025-05-12 20:31:27,SHIPPED,EAST
ORD004052,CUST00672,2026-04-03 12:07:20,RETURNED,EAST
ORD004053,CUST00471,2025-06-02 19:18:10,SHIPPED,EAST
ORD004054,CUST00804,2023-12-23 08:55:04,DELIVERED,WEST
ORD004055,CUST00070,2023-07-31 23:31:42,CANCELLED,WEST
ORD004056,CUST00986,2025-08-11 22:24:43,CANCELLED,CENTRAL
ORD004057,CUST00675,2023-08-20 08:18:52,SHIPPED,CENTRAL
ORD004058,CUST00726,2024-08-21 19:15:14,RETURNED,CENTRAL
ORD004059,,2024-09-02 17:09:57,SHIPPED,EAST
ORD004060,CUST00603,2025-12-28 16:58:31,RETURNED,EAST
ORD004061,CUST00599,2025-02-14 16:56:12,RETURNED,WEST
ORD004062,CUST00070,2024-07-10 00:00:00,PLACED,NORTH
ORD004063,CUST00873,2023-11-07 03:55:52,SHIPPED,SOUTH
ORD004064,CUST00099,2023-09-29 16:19:02,PLACED,WEST
ORD004065,CUST00957,2024-09-04 11:06:52,CANCELLED,EAST
ORD004066,CUST00779,2026-01-31 00:00:00,SHIPPED,SOUTH
ORD004067,CUST00108,2025-02-14 07:58:26,SHIPPED,WEST
ORD004068,CUST00774,2025-08-06 10:03:32,CANCELLED,NORTH
ORD004069,CUST00064,2023-07-28 04:30:53,RETURNED,EAST
ORD004070,CUST00118,2025-02-12 05:42:50,PLACED,NORTH
ORD004071,CUST00453,2025-02-15 11:04:41,DELIVERED,CENTRAL
ORD004072,CUST00647,2025-05-18 16:02:54,PLACED,SOUTH
ORD004073,CUST00329,2023-09-05 21:43:28,PLACED,WEST
ORD004074,CUST00387,2024-06-11 13:50:15,SHIPPED,CENTRAL
ORD004075,CUST00570,2024-05-13 11:58:03,SHIPPED,SOUTH
ORD004076,CUST00259,2025-02-07 04:07:39,CANCELLED,WEST
ORD004077,CUST00696,2024-04-10 09:43:19,DELIVERED,SOUTH
ORD004078,CUST00207,2026-04-19 01:36:21,SHIPPED,WEST
ORD004079,CUST00834,2025-04-28 00:00:00,RETURNED,SOUTH
ORD004080,CUST00089,2025-10-03 02:31:52,RETURNED,NORTH
ORD004081,CUST00645,2023-09-18 00:00:00,PLACED,SOUTH
ORD004082,CUST00035,2026-04-19 19:22:51,SHIPPED,NORTH
ORD004083,CUST00369,2024-10-14 00:00:00,CANCELLED,CENTRAL
ORD004084,CUST00560,2023-08-16 12:58:07,PLACED,EAST
ORD004085,CUST00190,2025-10-17 04:12:32,RETURNED,WEST
ORD004086,CUST00195,2024-12-20 04:53:08,SHIPPED,CENTRAL
ORD004087,CUST00848,2023-08-08 06:50:54,CANCELLED,CENTRAL
ORD004088,CUST00361,2026-01-29 13:14:18,DELIVERED,CENTRAL
ORD004089,CUST00922,2024-12-02 04:55:09,RETURNED,SOUTH
ORD004090,CUST00821,2024-08-09 17:43:21,PLACED,WEST
ORD004091,,2026-01-01 22:19:38,CANCELLED,NORTH
ORD004092,CUST00583,2024-05-30 07:08:37,PLACED,SOUTH
